id,price
37632,990
30681,737
17782,7162
23187,11194
36865,958
53720,2720
4248,3578
45810,1711
16053,6412
2592,3217
27473,18128
52897,2585
14563,5882
10221,4743
9618,4635
16339,6534
11398,596
38292,487
42401,1308
13976,5690
29955,445
10877,4879
21052,625
40393,1133
32979,811
8893,4488
2494,3197
13458,5526
35273,895
15483,6202
25430,14179
9976,4703
17299,6932
42515,1323
38718,1043
11393,596
13871,5649
33564,830
1406,560
2399,562
34586,872
32098,781
40784,1168
48981,537
4252,3579
43488,1421
34833,878
52486,2522
39641,1085
7411,4224
20513,8847
26210,15601
14477,5845
8182,4366
12946,5386
18478,7525
49248,2086
27776,648
15825,6333
47359,1846
42202,1287
45647,525
24139,12308
6528,4068
41600,393
35615,473
49618,2139
36511,945
52428,2513
31074,752
34013,848
52372,2505
17193,6867
44513,1600
22961,11009
2296,3161
19511,8145
12945,5386
38377,1024
27668,18678
18372,616
17679,7127
36078,925
30434,730
41464,1230
26080,15312
37562,988
46687,1790
43569,1431
40474,1140
12005,5147
1822,3057
19661,8271
12671,5304
40015,1108
30315,726
53645,2704
12235,5198
34412,863
9391,4586
32205,788
14337,5806
40800,1169
12733,5315
14946,6019
40127,1115
6468,4054
20184,8631
3564,3418
27536,18294
4091,3534
50223,2230
103,2760
43640,1433
32173,787
15056,605
10459,4788
9961,4700
52234,2485
29420,700
3189,3342
39665,1087
20987,9203
7920,4316
3638,3435
41351,1218
29603,706
19618,8235
444,2815
30830,743
4724,572
8344,4398
8596,4441
36354,938
43327,1404
29182,694
46513,1780
30545,734
14619,5902
26901,16900
34011,848
35594,907
16497,6593
27339,17893
50938,2320
16113,6441
21926,9999
3715,3453
11921,5125
40529,1147
35526,905
30696,737
9654,4642
32229,789
40407,1133
31800,773
52243,2487
26130,15418
47743,1891
27092,17227
50131,2211
6188,3996
26362,645
15557,6238
6413,4041
13256,5480
51066,2332
25950,15122
51409,2370
30430,730
42427,1312
37160,972
8042,581
44380,1581
36970,962
33889,844
24880,13299
43902,511
25607,14477
42667,1334
38482,1031
11912,5123
20474,8816
866,2872
47707,1884
4021,3521
14188,5757
32231,789
32755,803
11708,596
13645,5584
16297,6521
50468,2266
4212,3567
53867,2744
16311,6529
53344,2656
45072,1644
34365,863
32730,802
51434,2374
5114,3760
35703,911
11245,4967
50014,2196
52607,2544
3918,3496
2449,3189
23262,11268
15664,6283
4243,3577
49391,2104
33355,827
27842,651
30714,738
16381,6541
15145,6088
18577,7577
50957,2323
29731,707
6545,4072
37664,992
47144,1832
43933,515
51754,2406
21421,9530
2569,3211
9928,4692
4046,3529
11062,596
3180,3340
53292,552
17853,7203
48650,537
47760,1893
335,2803
12848,5356
45313,524
51444,2375
28701,680
51240,2353
43814,1443
22062,10090
21609,9704
25062,13582
11980,5141
49487,2117
51926,2438
35430,900
7760,4283
8343,4398
53534,2691
47784,1897
6976,4151
37095,969
27104,17254
20392,625
16013,6406
8161,4361
12157,5176
32361,789
1276,2950
23298,11333
51529,2386
9118,4533
7528,4242
19265,7991
4855,3710
51153,2344
28891,684
3263,3359
6175,3992
853,2870
22926,10963
23494,11500
34239,855
6975,4151
51590,2393
40245,1124
8745,4463
13729,603
38789,1046
30103,720
9293,4570
42640,1332
27556,18344
40444,1138
25193,13786
21492,9586
46712,1793
24461,12725
10941,4899
11054,596
27113,17267
43456,1415
20916,9131
19067,7848
13988,5695
9568,4624
17893,7223
38836,1049
9631,4637
31179,756
20433,8789
39428,1076
25486,14267
20351,8748
20723,625
27749,18823
25002,13531
44652,522
36742,954
42369,1304
3767,3457
39968,1106
49424,2107
373,2809
32908,810
53097,2614
26702,645
27303,17803
3168,3337
22021,628
2182,3136
41365,1219
10955,4900
17133,6837
43114,1385
14971,6030
25533,14352
27943,431
42710,1340
4689,3675
41134,1197
22976,11025
48217,1949
36599,947
5314,3804
7337,4211
5896,3931
7100,4167
4244,3577
36567,945
51625,2396
20909,9123
23848,11934
29608,706
31223,756
659,2845
37719,995
41717,1243
1090,2911
7831,4299
35304,473
28124,663
15507,6212
30055,719
15356,6164
14493,5854
22750,10767
34056,851
5436,3828
28479,672
45318,524
39309,1069
49158,2070
11497,5018
14712,605
19805,8371
14686,5925
36154,928
11015,4916
38348,1020
31005,748
6927,4139
29889,710
28630,434
2975,3299
24894,13323
23436,11430
20355,8752
10734,594
114,2762
43997,394
30778,741
42017,1266
4039,3528
29365,698
24460,12723
9590,4629
5058,574
725,556
22060,10087
48849,2032
39370,1074
34199,854
28131,664
53905,2753
35964,476
24445,12702
21123,9287
4850,3710
33881,844
14960,6025
42259,1294
9044,587
53181,2631
41482,1232
5879,3926
35020,882
687,2851
37218,975
1864,3068
3834,3472
33441,828
9186,4545
23579,11589
32731,802
39193,1064
46917,1815
4669,3671
31903,776
28455,671
34295,857
8755,4466
45511,1682
25729,14652
39437,1076
4883,3717
23318,11360
43215,1397
42791,1350
49694,2146
15255,6126
28471,672
17122,6831
46783,1805
20216,8649
12831,5351
38153,1013
18795,7691
32665,802
14966,6027
21351,9494
12223,5197
46921,1815
47633,1882
6887,4132
10600,4825
47691,1883
48705,2010
48966,537
7456,4234
19055,7839
15845,6339
19264,7991
37517,986
3955,3504
39185,1063
5348,3812
43282,506
38118,1013
48526,1985
3467,3392
4569,3648
50309,544
12024,5152
36911,961
25668,14586
17267,6913
41460,1230
5936,3945
49397,2104
21848,9909
26253,15707
30281,447
2338,3170
2298,3162
23787,11846
45180,1656
47290,394
3085,3314
33464,828
4878,3715
47576,1875
21163,9323
5929,3942
33839,844
7515,4242
29284,436
22492,10523
40238,1124
40724,1161
50130,2211
4421,3612
593,2838
1721,561
15517,6216
26845,16776
16694,421
6196,3997
2000,3099
1576,3007
29664,706
47928,1915
36862,958
32169,787
33801,842
38879,1050
12630,5292
14217,5763
15621,6267
13619,5572
19414,8069
11876,5110
36106,926
27831,651
28265,358
45698,1698
46130,1744
26904,16904
49002,2050
28606,675
45447,1673
2101,3115
40500,1142
25999,15223
3425,3384
42695,1338
30969,746
46057,1733
53168,2629
48313,535
11209,4959
52737,2559
42125,1279
42437,1314
39861,1101
12053,596
52258,2489
45568,1689
24103,12257
9125,4536
41100,1193
42361,1303
49495,2117
44493,1598
35295,473
33299,462
10732,594
27084,17216
18765,7673
44248,1574
33026,814
29859,710
18956,7797
24510,12791
50978,544
43409,1412
35376,899
30779,741
6513,4064
53092,2613
30476,732
30978,746
3154,3333
5701,574
25657,14561
39556,1080
6,336
12058,597
53060,2608
43660,1436
52716,2554
37482,984
34602,470
39838,1098
47758,1893
48736,2012
7122,4172
52064,2453
30293,447
11968,5139
42217,1289
939,2885
19402,8062
7616,4260
7598,4257
49864,2173
36209,932
53779,2728
24516,12798
30282,447
39479,1079
30661,737
52624,551
11067,596
43515,1424
17039,6806
23372,631
20938,9146
42950,506
20177,8629
21549,9651
6936,4140
18641,7608
17318,6944
2778,3254
46739,1799
9931,4692
16416,6557
3279,3362
22248,10304
37013,965
35116,886
40211,1122
44146,1563
32491,796
48802,2025
46038,1728
12915,5376
21484,9580
11165,4949
36716,953
34530,868
38418,1026
29338,698
42682,1337
30185,722
42949,506
40716,1160
29600,706
14704,605
4347,3601
52152,2473
32640,802
16773,6682
47117,1828
1563,3005
14488,5851
21039,625
12350,5228
24810,13198
20847,9072
31830,775
16320,6532
27726,18745
10430,4785
21503,9596
34272,467
42139,1280
48034,1923
7893,4312
47474,1860
45169,1654
42185,1286
31793,773
11547,5030
24913,13357
40488,1142
6075,3968
11082,4925
24862,13278
15013,6047
24184,12369
8428,4406
41842,1254
22774,10797
13298,5491
13774,5616
31383,762
3298,3367
34327,861
5140,3763
12593,5285
24024,12196
20349,8745
32688,802
26344,645
19588,8216
7320,4208
50712,2293
11272,4972
5396,574
48443,1974
16948,6770
20815,9043
45170,1654
4,335
15814,6327
16270,6509
18339,7463
44865,1628
927,2882
6013,3962
31595,367
13653,5588
9040,587
26152,15464
10166,4730
1599,3011
4890,3718
7836,4301
21895,9965
45056,1641
13059,5411
15813,6327
35397,900
28912,684
48035,1924
43439,1415
50404,2256
1498,2992
50133,2212
17204,6873
9301,4573
52886,2583
19241,7978
35346,898
10593,4823
26262,15729
33981,847
50075,2203
43944,516
1507,2994
3418,568
32736,802
9829,4672
38710,1042
37859,1003
19453,8099
12958,5387
35149,890
7475,4235
37619,485
17860,7207
41519,1235
25777,14745
33854,844
50825,2309
29836,710
49722,2150
9462,4600
26350,645
44749,1619
36306,936
30724,738
23587,11602
5148,3766
10803,4862
48131,1939
33883,844
22411,10435
10371,4775
41982,1264
46978,530
46372,1761
40485,1141
38291,487
10504,4798
8370,583
48083,1932
14164,5746
9634,4638
42485,1318
42151,1282
6573,4077
51477,2378
23480,11480
4165,3553
11192,4956
27709,648
13709,5602
26455,15993
6875,4129
53688,2716
8675,4456
48774,2020
19664,8275
49636,540
11077,4924
35977,921
30525,733
1661,3024
44042,1548
27443,18071
23015,630
34567,871
41575,1238
52594,2541
40564,1151
12403,5233
22014,10080
49632,540
45011,1637
4829,3705
46552,1781
26733,16507
16323,6532
33640,833
12690,598
31814,774
51549,2387
40098,1114
4157,3548
16039,608
2574,3212
2996,3303
30647,736
47833,1906
39455,1077
33378,827
52572,2536
33777,842
37760,999
26677,426
16677,6666
37288,485
4326,3597
3735,569
27647,18575
21362,625
14737,5935
10901,4885
17233,6891
15497,6209
33764,840
20525,8852
11504,5020
47818,1904
8578,4436
37057,968
20727,625
16114,6441
15204,6108
50218,2230
7168,4183
11097,4929
9804,4668
24702,639
13352,419
20928,9139
40754,1163
10324,4764
19321,8032
32181,787
45873,1716
33530,829
46267,1754
2616,3224
2408,3179
19973,8521
41058,1190
21688,9788
37294,978
12613,5291
13293,5490
33675,837
23912,12030
44052,1549
53210,2635
33156,816
2286,3160
35786,912
51237,2353
5990,3954
30627,448
19114,7881
3519,3405
7251,4197
50554,2276
29358,698
38385,1024
49982,2190
3030,565
16674,6666
51277,2359
51244,2354
45032,1637
6425,4044
30781,741
20986,9203
14092,5717
33668,835
6095,3975
42586,1330
53562,2694
30894,744
32534,798
22944,10990
35981,921
28240,666
15400,6169
9750,4660
29537,704
10678,4842
7772,4284
42158,1284
4032,3527
33317,827
2992,3303
34838,878
16332,6533
18621,7597
26412,15937
19432,8081
5712,575
52523,2528
31938,776
8006,4327
17108,6822
45727,1698
27970,658
29522,703
45514,1682
45771,1707
35675,910
7841,4303
8394,584
36137,928
11810,5091
48786,2021
24138,12308
41411,1226
47854,1909
34061,851
29861,710
2059,561
1126,2919
42247,1292
24308,12554
4168,3553
31997,776
11092,4928
10089,4712
19393,8058
13585,5557
35838,916
4503,3630
33056,814
2780,3254
10996,4914
12088,5161
4097,3535
16228,6488
29728,707
25238,13849
29310,698
30605,447
20728,625
1003,2898
41572,1238
39319,1071
5627,3877
33677,837
23893,11990
30051,719
30046,719
3016,3307
50772,2300
20406,8770
1219,2939
22675,10725
12656,5299
52678,2551
2984,3300
45521,1683
52307,548
13618,5572
50941,2320
46726,1795
3609,3427
3214,3348
26126,15412
34009,848
17466,7006
41581,388
25543,14372
26151,15461
15331,6156
31991,776
16425,6560
38269,384
21014,9229
43654,1435
21463,9561
20230,8662
46272,1754
26922,16954
7845,4304
39654,1087
15297,6140
48608,1998
50980,544
51008,2327
47546,1872
45808,1710
41242,1208
16933,6762
39935,492
47637,1882
9313,4578
4144,3545
1253,2947
2273,3154
36076,925
12465,5249
36248,935
7267,4199
15978,6397
16256,6503
53112,2616
39921,1105
48192,1946
21707,627
36151,928
12710,599
10964,4903
29094,689
22723,10739
50645,544
3803,3465
52232,2484
39126,1061
47435,1853
4828,3704
43259,1400
14097,5717
50313,2239
43914,513
49220,2081
1710,561
3697,3449
46009,1726
32719,802
6225,4004
18457,7508
6930,4140
17293,6929
37659,992
7340,4211
14786,5950
14363,5815
8557,4434
16841,6720
17713,613
48997,2049
40225,1123
20416,8774
6132,3985
46422,1769
4207,3564
46274,1754
24645,12985
18326,7455
31465,765
23670,11716
38277,386
33882,844
32156,787
39505,1080
25586,14428
2820,3265
20962,9176
7613,4260
36789,956
42686,1337
25944,15110
36290,477
19998,8538
36259,935
8279,4381
51742,2404
47206,1838
47134,1830
38539,1033
14935,6013
29013,686
6496,4062
19458,8104
5370,574
1483,2987
47698,1883
18389,619
41385,1221
469,2818
46354,1760
22848,10886
17583,7079
19331,8037
3104,3322
33773,841
52363,2502
46053,1732
10608,4827
37540,988
3653,3439
6985,4154
11875,5108
18903,7756
13290,5489
35662,907
1298,2954
34123,853
930,2882
49016,2052
23428,11419
8481,4416
10311,4764
44701,1613
45831,1713
33830,843
49541,2126
25776,14745
41207,1205
47084,1823
34453,864
15680,6288
7422,4228
31723,772
10587,4821
22397,10424
4580,3651
24012,12182
35601,907
27162,17405
39507,1080
50686,2289
33811,842
33079,814
15983,6397
26782,16628
46502,1778
10741,4851
49399,2105
32187,788
26652,16450
32138,786
43639,1433
6423,4044
29735,708
35910,919
19967,8517
6707,411
11823,5094
30574,734
6821,4119
27290,17760
3308,3370
28137,664
19434,8085
40982,1181
53014,2598
24481,12754
39380,1074
24098,12248
39376,1074
45231,1657
24169,12342
1138,2921
33620,463
36229,933
9170,4543
2445,3187
6072,3967
50178,2221
33738,840
17363,6968
45120,1651
23381,631
10583,4821
19825,8393
28496,673
29020,687
5921,3941
23677,11723
43212,1397
6779,4113
13053,5410
16591,6627
20440,8794
12179,5183
30834,743
51960,545
47405,1849
3645,3437
8241,4374
35235,894
49423,2107
27781,648
31754,772
43503,1422
1621,3014
30708,738
26232,15658
44197,1569
2564,3210
17227,6888
12261,5207
38310,1018
4155,3548
37113,970
23709,632
19045,621
48069,1929
24808,13196
7272,4200
39969,1106
29211,695
6933,4140
53557,2694
10253,4750
31485,765
26662,16479
25419,14156
30813,743
41301,1212
30616,447
27853,652
36728,954
32455,793
23292,11322
15207,6108
43070,1378
3095,3318
4413,3610
15031,605
21741,9810
23976,12117
38238,1018
24242,12451
3003,3304
31183,756
20907,9122
19550,8183
49802,2164
6204,3998
29598,706
50147,2215
3788,3462
7063,579
22392,10416
2541,3206
35677,910
45299,1662
23955,12092
21228,9376
277,2795
8607,4443
23948,12084
34868,878
15699,607
38319,1019
39672,1087
31630,450
20743,8981
45953,1723
44868,1628
10026,414
15520,6218
32030,778
34835,878
33618,462
49523,2123
9594,4630
1486,2988
45780,1708
29699,707
4962,3734
33121,816
8570,4435
36352,938
52443,2514
36654,949
13120,5430
31257,758
8659,4455
21184,9336
24513,12794
431,2814
7220,4192
50098,2207
8193,4368
12477,5252
9059,589
41355,1218
7201,4190
22460,10483
43945,516
36997,964
12345,5226
45770,1707
26689,429
4884,3717
16707,421
28162,665
23008,11067
33810,842
16125,6445
20275,8699
7615,4260
17448,6998
48448,1974
27900,655
38268,384
20718,625
48271,1956
16222,6486
6161,3991
47152,1832
18391,7473
41180,1200
42412,1311
10742,4851
3493,3399
38152,1013
36428,942
36806,956
22895,10934
41251,500
12986,5396
2432,3183
14128,5729
31701,770
53936,2757
3585,3422
48514,1984
39694,1088
3219,3350
10791,4861
19388,8057
5048,573
36578,945
31052,751
9024,4515
29917,713
33462,828
25742,14674
2741,3248
41649,1238
19454,8100
39653,1087
23162,11177
12347,5227
51528,2386
20586,8895
1731,561
9955,4698
12136,5172
29036,687
42163,1284
46071,1736
27035,645
48239,1950
42830,1356
14250,5773
44801,1624
48243,1951
29862,710
21532,9632
35441,900
31056,752
41619,504
39076,1059
913,2879
31808,774
41474,1231
16145,6451
11647,5054
43953,516
41703,1242
20199,8640
14421,5822
25779,14749
36350,938
16823,6710
44880,1629
25449,14201
29188,694
49254,2087
6921,4138
43308,1402
807,2863
21001,9216
32638,459
2441,3185
262,2791
27645,18572
29408,700
15177,6097
15130,6083
37302,978
40629,1153
4805,3699
35309,473
16162,6459
41024,1187
23400,11387
28771,681
24731,13069
9696,589
26404,15920
9648,4641
9378,589
11487,5016
10565,4816
39266,1069
27053,646
5860,3921
53637,552
11096,4928
50292,542
51377,2367
38101,1013
9026,4516
32944,459
11535,5028
52410,2512
23475,11475
6515,4065
51289,2360
47504,1865
17457,7001
20038,421
8393,584
31995,776
10125,4719
8477,4416
34134,854
17867,7209
26674,426
7451,4233
29435,700
2638,3229
41083,1192
10723,593
26628,16397
36666,949
41327,1214
6418,4042
6400,4038
53359,2657
40304,1125
12004,5147
36743,954
33897,844
46269,1754
35792,913
43886,1453
52175,2475
11941,5131
12248,5204
51643,544
42121,1279
34265,465
44795,1624
8618,4445
30114,720
51073,2333
17746,7145
18554,7564
5488,3841
43694,1436
41357,1219
43506,1422
1584,3008
5158,3769
8788,4470
14861,5986
49073,2059
13538,5547
34876,878
23743,11793
5466,3837
1972,3091
31441,765
39841,1098
26575,16287
6481,4057
47540,1872
13062,5411
26453,15992
22642,10691
31948,776
31039,749
29273,698
31188,756
26341,645
32401,791
38838,1049
44008,394
16539,6607
19719,8291
11186,4956
26473,16055
11827,5096
8224,4372
18480,7526
52667,2550
46327,1758
34323,860
17306,6935
4130,3543
30414,730
8443,4412
11168,4949
21887,9955
35770,912
7881,4309
47439,1855
13289,5489
12000,5147
53480,2681
15662,6281
49627,540
39473,1079
42096,1274
45165,1654
14747,5937
12586,5283
44646,522
21654,9752
10496,4798
6948,4143
12610,5290
41219,1207
47629,1882
41429,1227
24710,639
3940,3501
18817,7703
19690,624
22795,10821
31009,748
12994,5398
36921,961
11756,5078
2189,3137
6808,4118
6392,4037
23964,12099
26136,15426
46568,1783
3933,3499
42859,1356
42403,1308
50330,2241
21538,9641
43042,1374
11546,5029
32987,812
43551,1429
51962,545
31782,773
32702,802
9988,4704
18718,620
27697,648
22035,628
32900,810
5541,3856
11632,5051
50965,2325
40089,1114
1156,2923
50461,2265
25423,14165
985,2896
20124,8588
31662,768
30667,737
33655,834
48393,1966
35718,911
40169,1117
15444,6183
27878,654
5785,3903
33571,831
9845,4676
20027,421
28826,683
49284,2092
10632,4830
23719,633
29890,710
17284,6922
46566,1783
33975,846
37101,969
31134,755
20912,9126
29108,689
1900,3078
29871,710
23029,631
32772,803
34007,848
31072,752
13610,5569
39626,491
6020,3965
32114,783
24235,12437
17163,6854
47201,1838
3402,567
9312,4578
31003,748
44608,1607
28127,664
16022,608
2362,3175
12064,5154
41389,1221
15521,6220
17487,7025
33106,816
43562,1430
2868,3276
10945,4899
9451,4596
15632,6271
43591,507
39741,1092
30060,720
11099,4931
586,2835
15219,6110
43198,1395
2830,3267
50024,2197
28289,367
15226,6113
7503,4241
48402,1968
22710,10728
49801,2164
50678,2287
34860,878
31395,764
49194,2077
43223,1397
47694,1883
27557,18358
12736,5315
14222,5765
5564,3858
4016,3520
39816,1097
26740,16521
48405,1969
32162,787
18487,7528
16861,6727
28567,675
25798,14790
22772,10796
4524,3634
49312,540
7209,4191
49724,2150
39389,1076
44431,1589
26491,16087
24912,13355
30634,735
24013,12182
13398,602
3001,3303
52433,2513
26967,17045
3776,3461
35635,474
41338,1216
18846,7727
26089,15323
23983,12141
49379,2101
18221,7395
3850,3477
37366,982
30664,737
44316,521
25023,640
45118,1651
45703,1698
50456,2264
3077,3312
29359,698
21879,9952
44568,1605
41408,1225
38900,1052
11915,5123
21954,10020
22930,10967
53564,2695
49315,540
34666,872
4048,3530
7984,4326
8180,4365
38527,1033
22533,10574
18813,7701
20833,9060
28848,683
34830,878
43030,1373
1400,559
4269,3582
7640,4268
38486,1031
33274,462
28822,683
31863,776
10552,4812
34478,866
46536,1781
8648,4452
7217,4191
23069,11104
51561,2389
41274,503
8925,4497
41489,1232
41181,1200
43878,1452
18473,7520
4107,3537
3635,3431
17698,7136
40478,1141
22780,10800
11321,4986
4810,3701
33225,821
23356,422
3011,3304
31270,449
24415,12655
10814,4865
42104,1274
34034,850
34776,876
33938,464
6390,4036
416,556
43760,1439
41135,1197
5803,3909
19413,8069
480,2821
34921,373
30959,449
48971,537
48233,1949
13604,5567
52346,2499
1644,3018
13267,5484
15673,6288
25638,14527
5610,3872
29637,442
42729,1342
37513,985
43292,1401
22342,10392
38036,1010
5152,3768
15363,605
46639,526
18673,7636
48237,1950
17162,6854
41388,1221
23467,11463
1853,3065
167,2772
38528,1033
38822,1048
1640,3017
36585,946
19633,8253
5367,3817
29089,689
33420,828
26719,645
52189,2478
37009,965
11729,596
23830,11904
48855,2033
564,2832
42502,1321
22579,10631
15118,6076
18666,7631
14084,5713
21955,10020
18806,7695
21898,9967
22919,10959
3002,3303
47510,1866
33281,462
33163,816
40235,1124
34405,863
20937,9146
12838,5352
52888,2584
14555,5880
3489,3398
32625,458
48137,1940
14169,5748
2440,3185
52261,2489
28772,681
35480,903
47856,1909
43127,1387
26735,16512
33232,823
29501,702
5070,3750
8426,4405
29500,702
31198,756
31208,756
41870,1257
47888,1912
22722,10739
3732,568
19850,8408
18957,7797
40264,492
23779,11839
35126,887
536,2827
40344,1129
40825,1170
25799,14790
33856,844
26306,15805
47421,1851
4892,3719
628,2841
43458,1417
27665,18659
48420,1971
47372,1847
20487,8820
20401,8767
9709,589
27175,17447
9035,587
12208,5192
19527,8162
34218,855
17896,7226
19466,8109
24353,12617
26934,16975
24001,12168
6631,4087
20192,8637
53336,2655
48893,2039
38926,1052
16992,6787
35276,895
29352,698
17690,7131
42619,505
17135,6838
45354,1664
30187,722
16248,6499
8654,4454
21135,9295
25796,14787
26537,16198
10783,4858
27143,17360
36775,956
15587,6250
39069,1059
28928,684
6692,408
5683,3886
17820,7182
28934,684
42327,1295
38887,1050
27261,17685
39130,1061
1197,2934
44541,1604
43337,1406
32116,783
13862,5646
1489,2989
21567,9667
21265,9416
31641,450
27719,648
30775,741
33344,827
17128,6833
6194,3997
10817,4867
9848,4676
6429,4044
21167,9328
43465,1417
26812,16703
38008,1008
36362,939
26316,15819
10390,593
37934,486
15500,6209
48151,1941
29329,698
42132,1279
38642,1040
5211,3780
38232,1017
9134,4537
10012,4707
13356,419
10476,4793
27615,18493
39625,491
15274,6132
48179,1944
31844,775
43089,1381
27096,17235
47754,1892
13469,5531
16880,6734
52376,2505
21349,9494
43800,1442
38018,1009
46073,1736
39067,1059
4448,3618
48569,1992
1570,3006
45126,1652
22935,10976
26150,15460
45637,525
34819,878
33497,828
19964,8515
9720,4653
33999,847
2138,3124
45431,1670
20168,8623
29384,698
5395,574
43567,1431
53343,2656
41927,1263
35736,911
9064,4516
32227,789
34684,873
51438,2375
18921,7769
33153,816
42872,1358
38815,1046
38325,1020
8257,4378
1122,2918
6288,4020
173,2774
13571,5555
40918,1179
25565,14402
23685,11743
21317,9471
42936,505
43547,1428
34025,849
32248,789
22146,10184
50510,2271
53290,552
16916,6753
48199,1948
25633,14507
439,2815
850,2870
3570,3419
1438,2974
40212,1122
15610,6261
39022,1056
12528,5265
5835,3918
43913,512
8420,4405
20485,8820
28507,673
2022,3105
42204,1289
53875,2745
28012,658
36746,955
27644,18571
53547,2693
43691,1436
36811,956
651,2844
22069,10091
4513,3633
51957,2442
38296,487
5089,3754
41262,501
49913,2183
39300,1069
53664,2708
31168,755
35449,900
36380,941
29221,695
22046,628
45650,525
42307,1295
41031,1187
44867,1628
31937,776
28468,672
18747,7661
1534,3000
19671,8280
14300,5791
51111,2337
3221,3350
46902,1814
16355,608
3604,3425
17041,612
24311,12554
18337,7459
3792,3463
12900,5373
28186,666
41074,1192
29115,689
861,2871
21812,9885
17664,7119
30618,447
47126,1828
35641,907
5522,3850
5763,3897
20385,625
41537,1235
12532,5266
31443,765
5653,3881
38442,1027
11868,5107
2069,561
465,2818
19412,8067
21011,9225
40433,1136
13321,5500
34240,855
24211,12401
22177,10216
36675,950
29788,709
47172,1836
38351,1020
50857,2312
24652,12992
33732,839
25073,13596
25495,14283
16358,608
36925,961
5306,3802
26876,16807
53799,2732
26952,17017
41820,1250
13660,5592
23392,631
33676,837
34322,859
21279,9433
28515,673
17525,7055
194,2777
31628,450
8970,4504
7680,4274
44108,1557
5792,3905
11300,4980
1444,2975
9932,4692
3067,3311
3617,3428
37076,969
13996,5698
19922,8469
5847,3920
673,2847
34203,854
12800,5338
19753,8319
33603,462
26133,15424
53544,2692
33995,847
12781,5330
24296,12545
31907,776
41562,1237
25400,14107
22674,10724
53388,2663
27811,650
52383,2507
2418,3180
26064,15281
22446,10476
30396,730
8478,4416
2110,3118
37843,1002
20029,421
49834,2168
20770,9009
33582,832
44939,1633
31963,452
26678,427
42854,1356
22120,10147
41591,391
52024,2447
25347,14065
16476,6583
5996,3958
46164,1746
42749,1343
33886,844
17717,613
49258,2088
27057,646
43079,1378
22715,10732
7530,4242
6990,4155
44588,1607
39070,1059
24379,638
962,2891
32760,803
16470,6580
49044,2056
17192,6867
16469,6580
484,2821
22468,10497
23141,11161
7652,4269
3939,3500
28752,680
37206,974
46016,1727
6904,4135
36477,943
6497,4062
14812,5964
49735,2154
47990,533
28972,435
37839,1002
11742,5073
40242,1124
51582,2393
4704,3679
26891,16872
22506,10546
28600,675
15004,6044
43724,1438
35711,911
21590,9694
43164,1389
44856,1627
26225,15649
44780,1622
8468,4416
15452,6187
23628,11651
47550,1873
19421,8074
48954,2048
9129,4536
53580,2698
2132,3123
41189,1202
40831,1172
9061,4516
45295,1662
11262,4969
42066,1271
26348,645
32418,791
24224,12417
17407,6973
15469,6194
9506,4612
28385,668
4877,3714
14701,605
10289,4758
13883,5653
12387,598
45370,1665
9767,4662
17891,7222
4678,3672
12487,5255
33652,834
18359,7472
52654,2548
29944,445
37791,1000
16889,6741
13943,5672
45438,1672
13035,600
5751,3895
52085,2457
1232,2941
8383,583
47845,1908
38207,1016
24753,13109
25258,13885
52229,2484
26647,16431
35671,909
27038,645
39157,1063
20632,8927
50376,2250
43025,1372
41087,1192
21850,9909
31082,752
4859,3711
35364,898
37747,998
1181,2930
9468,4602
35263,895
4315,3595
16048,608
53687,2715
19110,7877
22283,10333
8739,4462
49682,2144
4227,3570
20062,625
48293,1957
44772,1621
41887,1259
6890,4133
22430,10455
28735,680
32495,796
40594,497
1956,3087
4064,571
44891,1629
1704,3036
30582,734
22563,10615
39501,1080
28374,668
9141,4537
43319,1402
17983,7275
42760,1345
40845,1173
39733,1092
5086,3752
501,2822
41815,1250
24542,12829
47332,530
19269,7996
19345,8044
27017,17149
11354,4991
3431,3385
53792,2730
505,2822
5035,3749
37759,998
51467,2376
19985,8529
261,2791
14148,5740
25386,14071
1422,2970
31033,749
43851,1447
36893,959
43396,1410
7024,4158
30812,743
43345,1406
28536,675
48719,2011
22130,10164
53539,2691
1114,2915
52884,2583
20715,625
42284,505
20507,8840
30619,447
1397,559
2767,3251
51563,2389
10407,593
26139,15433
16796,6695
18502,7539
13468,5531
8962,4503
39987,1107
38143,1013
11493,5018
3210,3347
46066,1736
30913,745
16822,6710
12896,5373
27010,17127
26343,645
30993,746
27166,17416
45494,1679
32578,801
49929,2184
4070,571
35087,886
16379,609
16330,6533
22427,10453
49022,2052
21915,9987
10823,4869
52628,551
40637,1153
51014,2327
17554,7066
16895,6743
10192,4739
46671,1789
3377,408
15125,6078
52782,2567
22978,11028
36474,943
47317,530
11878,5111
26596,16319
36207,932
36460,942
33832,844
27214,17548
38904,1052
32476,795
43831,1445
42022,1267
27142,17358
7356,4215
41491,1232
48104,1935
25440,14194
44011,1546
52703,2553
26795,16650
11373,596
45216,1656
29386,698
44067,1551
45064,1642
52114,2462
25635,14507
4647,3669
1334,2961
42472,1317
27335,17891
49896,2177
38654,1040
53813,2734
38939,1053
51481,2379
12007,5148
45399,1668
16031,608
31517,765
19534,8167
47731,1890
16764,6675
49928,2184
38438,1026
19231,7969
24787,13160
28216,666
8423,4405
2354,3173
5476,3838
31214,756
47974,532
24683,13043
28553,675
16124,6444
40842,1173
28776,681
26706,645
833,2867
34127,854
44845,1625
33632,833
36482,943
19990,8532
28733,680
